post,tema,topic
 igrao prvi portal drugi ti duplo boљi žao duže trajao predao ahah volid mozgaњe obavezno skidaj,tehnologija,NA
 ni prvi deo igrao,tehnologija,NA
 pomiњete nba lajv moram vam pohvalim cd om ja posjedujem jod uvijek radi ovu sredњu slabo igrao a pinbol sajns prejaka igrica cd originalan radi jako žao radi inace kolekcija igrica pufffff bruka hvalim stvarno razda niko vraća pobaca dosta eto nekih ostalo sjećam svakih dana po dvije igrice kupovale pm pokeњam moderne igrica super kul grafikom a sraњe im gejmplej ostalo radije igram stare igre novo sraњo,tehnologija,NA
crysis dao cepam,tehnologija,NA
 pomiњete nba lajv moram vam pohvalim cd om ja posjedujem jod uvijek radi bic pliz ahahah mali burazer pisao smijedno ahah ,tehnologija,NA
daki onil d lololo,tehnologija,NA
 starine najjace d,tehnologija,NA
eee a žao nemam onu kodarku sege mege đe uzima lejkerse divcem petrovićem њu ubija d,tehnologija,NA
aj linak skidanje pes pošalje pvt gej stop cimanje stop,tehnologija,NA
 pominjete stare igre preporucio blade of darknes igra vreme imala ubica grafiku ni izgleda lose akciona avantura izbor lika patuljakvitezvarvarin amazonka razlicita oruzja prvi nivo svima razlicit orkova zmajeva kostura odlicna prica plus rune skupljati jeste stara vredi ,tehnologija,NA
skino sirijus sema trojku pržio pola jednostavno živci otidli a igram normal cujem govno kostiju trci jeza podiđe,tehnologija,NA
vid piso igri sk zove gradimir takvim imenom un mirotvorac gradi mir domisljat vickast,tehnologija,NA
aj predlozite hacknslash tipa diablo al izbaceno e zeza komp ,tehnologija,NA
 team fortress steama skida skidam cini zanima steam pamti download tj nastavice ugasim komp upalim,tehnologija,NA
nastavice ,tehnologija,NA
lud ludji genijalan aj predlozite hacknslash tipa diablo al izbaceno e zeza komp titan quest sacred torchlight loki,tehnologija,NA
 titan quest torchlight probo valja sacred pogledam ,tehnologija,NA
kupite gw batalite pesove ostala klince fensere eve vam print ,tehnologija,NA
 besplatno,tehnologija,NA
 ukradeš,tehnologija,NA
 rpg kosta fora,tehnologija,NA
 zonlajn igranje gildvor,tehnologija,NA
 l link skidaњe igrice fifa želim igricu dobar provjeren siguran link podaљe pvt svejedno,tehnologija,NA
e vam kažem novi hitmen jes igram veri veri veri veri lou al dalje lepo izgleda odlična našo verziju kompresovanu dalje gb instalira gb jebote šljaka jebemti kucajte pajretu hitman absolution professional edition skidrou kreker nači radi,tehnologija,NA
 majku im manje igrice prave jebote giga igrica igrice pravili prema računarima a računare prave prema igricama usta kupiš mašinu maltene tri meseca jebeš njom tiče novih igrica post ode nervozu ,tehnologija,NA
e gonzomire vreme igrice pravile cd po mb davno prošlo,tehnologija,NA
ma svestan ja manijače stvarno preteraše geralno ljubitelj fps igara ovim novim sanjam maznem komp nasa ,tehnologija,NA
pazi komp prosek kupio inače amd dual kor gb rama ddr dvojka ti tripovi jedino promenio napajanje grafička vredi čitaveh dinara ej šljaka lou lou lou ultra veri louali šljaka,tehnologija,NA
ti super kanta tada zapravo odlična mašina godine čine svrhe mu budžim jedino kupin glanc nov a crkao monitor mamu mu maminu ,tehnologija,NA
 link far cry valja,tehnologija,NA
manijace ja presao himena dosta podseca betmena nekim segmentima igraju contact ,tehnologija,NA
 budem vremena jednom trenutnku budućnosti nadam uzeti odigram skajrim kažem skajrim ni jednu drugu igru iole sadašnja a igra postao totalno neupućen kupio iksboks tri godine a poslednje dve skuplja prašinu ni razmišljam tome igra setim celu jednu zimu po ceo dan sedeo uz oblivion igrao dotu lanu po petnaest sati prestanka oh memories,tehnologija,NA
 igrao euroleague k fiba k slican patch nba planiram skinem interesuje kakvi utisci procitao netu pise patch nba k kazu ljudi pravljen a ustvari radi k zajebemjel slicna iskustva,tehnologija,NA
igram ja fiba k ti potražim link,tehnologija,NA
 k vhtml,tehnologija,NA
 k a k ostaje nba pored patcha necu reprezentacijama igram probao euroleague,tehnologija,NA
 k evroligu skidao,tehnologija,NA
e druze k snacicu valjda,tehnologija,NA
a jebiga guglaj nba k fiba patch naći ćed,tehnologija,NA
a ostaje nba uz patch,tehnologija,NA
novi hitmen fantastican,tehnologija,NA
yeahbatch odigrao hard rambo stilu odmah pripucam zivo pobijem ikakvih problema probao sunjam logike nivo predjes opaljenog metka ovako izadjes vidi krene tobom odes lagano peske nikoga trcis pustis provali drzis x ti pridje savladas opalis metak ikoga ubijes nivo bukvalno previse rupa nelogicnog ponasanja reakcija daleko igre godine igra hoce sunjalica pametna rambo max payne pucacina oba tj stvar realnosti logici najobicnijoj logici sakrijes stojis lap topom daj smesno a stojis pored tog istog laptopa ti lice kucas skroz drugacija situacija odmah uzbuna davim nekoga strazar vidi gleda puni onu skalu nekoga davite on sekunde spusti zemlju dovrsi posao a strazar video poceo nekoga davim medjutim ja sago sekunde strazar reaguje vidi udavim kraja reaguje stojim zaklonu dodjem ivice opcija change cover vojnik gleda metra razmak ja uradim change cover on video tih metra nikome stojim blenem sekundi on reagovao idem pistoljem ruci uperenom nekome glavu sumnjivo udarim prigusivacem glavu on nece reaguje,tehnologija,NA
 scwg zabavna igrica presao dvaput obrisao slucaj krenem ponovo igram onu kuku staroj najboljoj igrici gameboy bionic comando scorpion mortal kombatu gomila oruzja vozila radis misije frakcije nekih zapleta ti agent cia e naravno jebes majku nekom diktatoru dovedes svog coveka vlast foliranja nekog satro veceg cilja dakle prikazuje amere kakvi medjutim ti tip kome politiku ce kraju uraditi jebacku stvar kojom ce sjebati americke interese ces reci svaka mu cast igra puna akcije unistis stvari bolji ti skor otkljucavaju ti misije eto pogledajte trejler kome dopada takva prava akciona zabavna igra nek proba veoma svidela,tehnologija,NA
dobar džast koz skroz open vrld šljaka win elem gate enhanced edition skidrowmore idemo ,tehnologija,NA
alo izašo baldurs gejt rimejk jej ej e,tehnologija,NA
 fly acompletelearn cete skidate realno keve igrica,tehnologija,NA
prešao upravo far cry pobeda igre preporučujem dobar način open world sistema,tehnologija,NA
 direct x ci,tehnologija,NA
elem just cause svidelo način bedni pokušaj replike kultne igre syphon filter sony keca gabriel logan otac ovome,tehnologija,NA
 direct x ci ja win dx radi zmajček,tehnologija,NA
pise minimalan procesor dual core a skida tolika igra neceraditi,tehnologija,NA
 girl probajte nju skinete edit izlazio kakav dobar rpg poslednje vreme,tehnologija,NA
jeste ti ork ratujes protiv ljudi,tehnologija,NA
aj dajte predlog,tehnologija,NA
 hoćeš zajebanciju probaj orcs must die kul razbibriga tiče završio far cry ni skinem skidam wrath of lich king fali oldskula opikam rougom svojim planiram mass effect dead space serijal počnem igrati ,tehnologija,NA
far kraj kuje jebiga kantu a laptop,tehnologija,NA
nba k koci obrisem instaliram k on koci najgore jedanaestica ranije radila perfektno zajebava cega kakve sanse raniji tj slabiji nba koci,tehnologija,NA
mass effect ubija dobar,tehnologija,NA
orcs must die kul igra coopu male pare steamu rasporadje a igraj dead space kec a dvojka akciona mass effect kraj a inače triologija kul metro skine džabe thq stranice fbu kačio,tehnologija,NA
uuuu metro jebote podseti gledaću pikam volim survajval horore e igra rage vredi pogledati,tehnologija,NA
mas efekt predo tri igre ded spejs skinem,tehnologija,NA
reče burazer skinem unforgiven kaže puca,tehnologija,NA
 stvarno napraviš lika prvom mas efektu prebaciš drugi deo pređeš drugi prebaciš treći kec dvojka stvarno trojka okej tog kraja zagovnali time e igrao dragon age origins stvarno torchlight kul metro horor jeste survajval nemaš municije strane onako mehaniku gas maskama svetlom huda ,tehnologija,NA
 prebacivanje lika odlična stvar nekako povežeš njim uopšte posadom najveći stepen žaljenja nekoj igrici gekne mass effect drago age dobar odličan nikako skajrim završim a gotivio morovind oblivion izgleda zapalio ,tehnologija,NA
nikako skajrim završim a gotivio morovind oblivion mislio ja jedini lik naložio skajrim odirago sata ukupno oupšte spešl oblivion igrao lud sati igranja kontam lagan nastavio,tehnologija,NA
morovind keva stalno pada pamet uzmem modove grafiku ponovo igram jednom dosadno drži nostalgija jednostavno bolji skajrima obljiviona,tehnologija,NA
ma stare igre muziku starijeg kova lošija produkcija materijal keva logika igranja igara grafike ti dodje gledanje pornjave storilajna,tehnologija,NA
 ja gledam grafiku storilajn pomaže uživi čoek ,tehnologija,NA
stoprilajn veoma vazan deo pornjave ,tehnologija,NA
probajte x ja igrao beyond frontier terran conflict godine izašao novi nastavak završio misije conflictu neću počinjem novu završim staru x igram godine nikako dosadi,tehnologija,NA
dead space ,tehnologija,NA
mogao skinuti assasins creed dead space hello prototype naruto ultimate ninja storm generations of war gears of war,tehnologija,NA
e ovako trazim pucacinu foru splinter sela hitmena tih stvari gejmer kaze tom vasem jeziku zanimljivo igram zima jebena caka komp govno znaci zajebite igrice iljadu giga kontam cod najjace radilo mom kompu vodite prema tome ajmo predlozi ,tehnologija,NA
cod ,tehnologija,NA
ja svojoj kanti igrao clive barkers undying,tehnologija,NA
kol of djuti modern vorfer,tehnologija,NA
jes odigro novog hitmena sede nova igra al sjajno optimizovana kontam slabije mašine poteraju,tehnologija,NA
zar hitmen nekih dvaes giga,tehnologija,NA
 al svim detaljima išo lepo ide slabijim mašinama ti memorija problem gomilu filmova serija ,tehnologija,NA
 jasta ukupno manje giga kompu slobodno d,tehnologija,NA
 tis gori ,tehnologija,NA
 šanse poteraš hitmena igraj fallout ,tehnologija,NA
igraj painkiller overdose sedplase kevu igraj insomnia nivou tezine black tarot karte zabavnije igrati,tehnologija,NA
šerpase moš poguraš duka nukema ovog novog jes al gotivio čika nukija probaj novog al doduše počneš doom haj mudanca,tehnologija,NA
sed ti,tehnologija,NA
dum igrao zabo nivo smorio d nukema gotivio starog vidjecu skinem bioshock ocu giga fallout masivna previse giga jebiga ovog pejnkilera bilijevo cu skinem vidimo fala ljudi trebalo predloga javljam ,tehnologija,NA
e far cry nisi pikaomoraš,tehnologija,NA
jesam keca doduse,tehnologija,NA
 keca mislio far cry bezvz,tehnologija,NA
ma dobra dvojka skini folaut obavezno,tehnologija,NA
e dobar metro upravo pređohsamo stavite igricu ruski a uljučite engleski sub bolja gluma ruskom,tehnologija,NA
xcom enemy unknown,tehnologija,NA
 rekoste folaut skinuti recimo oblivion face ljudi priča smaračina kopija stare igre lands of lore igrati dva puta instalirao igrao ubrzo obrišem igra mom fazonu rpg igra licu jeste oblivionu ružno deluje boriti jedno veliko razočaranje sims žešće iako voleo keca dvojku trojka teško eto dve igre kompjuterski časopisi hvalili a naravno duke nukem fejl igrao silu fan učitavanje kriminalno a postoji deo igre nekom hobotnicom nemoguće preći gledao tjubu voktruove ljudima puta prešli učitavanje između smrti ponovnog početka bitke tim sranjem strašno video gomila ljudi fazonuovde prestao igram obrisao igru najgore nemaš čitove eto prešao nastavio dalje čitovi otključavaju tek pređeš igru a misije jako duge dosadne sećam ni adekvatne muzike voziš hodaš godinama fore trule grafika loša gledaš ogledalo skačeš jadno izgleda bolji duke d definitivno,tehnologija,NA
preporucujem far cry hitman absolution ,tehnologija,NA
kakav far kraj primer keca obožavam dvojka sviđa ni krajzis,tehnologija,NA
skidam mafia ii čuo mafia ekstra a dvojka podbacla proverićemo obrisao need speed shift zadovoljan klince godna obrisao assassins creed potpuno razočarenje igrom vi ljudi vidte toj igrici jasno preporuka gothic obavezno patch bezbroj interesantnih raznovrsnih kvestova ogromna mapa super muzika ,tehnologija,NA
nevervinter najt kec,tehnologija,NA
baldurs gejt rimejk nedelja pojavio skinuo nekim pečom preveliki fan tog serijala frka ponovo počnem zabosti kompom uz tak godina,tehnologija,NA
kakav far kraj primer keca obožavam dvojka sviđa ni krajzis bolesno dobar fali mu doterivaњa kvare igru odradi akciju kursor sredini morad darad al ispravљa pecom zaista glupo ovakvoj igri imati takve gafove elem grafika ubija divno cudo leti slabijoj kanti pejsaž prekrasan dodude ubija dizajn nekih stvari ponavљa npr mostovi prica kevu možed darad istražujed veoma zanimљivo a možed misije peglad definitivno jedna najboљih ikad uzimati ruku sledećih dana imad nekih obaveza,tehnologija,NA
 baldurja skinuo obrisao znao dogoditi,tehnologija,NA
gothic puta bolja igra zanemarimo grafiku mafia podbacila najvise zto hteli produze igru moguce e umesto ubace nove misije onu odlucili skoro svakoj misiji moras ides tacke a acke b skroz razlicitim krajevima grada,tehnologija,NA
e ljudiajde opravite dakle dal postoji igrica foru super maria sl sediš igraš zezanja opušteno a vredi zanimaju igrice milion nekih kuraca alata činova pušaka mačeva nadrkanih tipova pubertetu najsličnije super mariu novije lepšu grafiku takvo,tehnologija,NA
 igra kurde kefalo uključiti d skini pokajati nećeš d,tehnologija,NA
ma prešao ,tehnologija,NA
 ti članak wikipedije ovom tipu igrica nađi hoćeš d,tehnologija,NA
dajte point end klik,tehnologija,NA
odlično ,tehnologija,NA
pitanje koristi program emule godina unazad mogao naći čega setiopreko filmova skinuo domaće serije igrice programe šiframa koristimdanas izbor veoma mršav ,tehnologija,NA
torrent xd,tehnologija,NA
another world aaaa ludeo tom igrom kliњa,tehnologija,NA
sleeping dogs toplo preporučujem videh film inače torente pitate ja uglavnom uzimam nosteam a dosada instalacija svake igre jednostavna otvoriš fajl instalira krekuje napravi ikona desktopu sačekaš uopšte prozora učitavanjem instalacija igara brza odmah nakon uđeš igraš dakle tražiš krek pičke materine ovoj igrici ma jebanje keve nov pristup inovativan uopšte reče pritiskanje levog desnog klika dosta kombinovanja dugmadi samim tim poteza tučeš rukama nogana pajserima noževima naravno pištolji puške pištolj sakriti ostale stvari prevelike sakriti džepu gta nosiš bazuku gaćama vadiš ti volja hodaš oružjem rukama ljudi uplašiti a panduri juriti dobra stvar im pobeći uspeju uhvate pucati nekim sakrivenim mestima činiš centru grada ljudi pozvati pandure a lako pobiti niti im pobeći inače zabavna bežanija peške kolima onog fri raning kaže trčanje skakanje po zgradama realno preterano otimanja kola pokretu grafika fenomenalna upravljanje odlično pipajte miš tokom vožnje grad taman veliki ti smor vozikaš gta većinu igre provedeš taxiju naravno taxi naravno mobilni tonu odeće devojaka blabla priča ok brutalnih krvavih elemenata svemu zabavna igra skoro tuči odeća lice ti krvavi presvučeš umiješ šoraš wc inače ribama dovoljan sastanak ti pomogle način moraš voditi sastanaka nekih impresioniraš odma daju pičke kurvi hrane pića klađenja sporednih misija kolektabl ajtemsa ti pomažu budžiš lika,tehnologija,NA
