post,tema,topic
iskreno nadam bomby troluje ovim religija sveštenstvo powerslavlje spikama mozak procesuira ista glava odgovorna stavove dzvedza mimove ma troluje al smarati filozofski sistem tenzije jedino veza mozgu atoma svemiru al pravicemo nismo procitali,drustvo,NA
reče dnk putnik kroz vreme,drustvo,NA
 jebeno heroin kocka kurve radoholija perverzije svake vrste potreba potraga izgubljenim rajem ni komunizam po drugo hrišćanstvo kog izuzeo boga zajebane teme teško baviti žalosno bar interesovanja proučavamo stvari npr spamovanje virusom drugo indoktrinacija kojim služe jehovini svedoci preslikano jbt,drustvo,NA
 jbt egzistencijalna rasprava vukajliji seo razmislio min svoj zakljucak bitnije zasto trebalo javimo svim ovim filozofima naucnicima svim onim ljudima uhvatili bezuspesno trifors provalio svest ejdus pravoslavlje bombas partizan a melkor pomalo al ducic jednom rekao “ pisem svog pera tefter jednog dana ljudi ideja izvuku instant mudrost veze pricom smisle dignu pokazuju satro nacitani razliku drugih”,drustvo,NA
naravno ce mogucesve vremekad covek otkrio besmrtnost najveceg brdjanina dovedete jejl studiraprvo bice moguce kompletno upravljanje celijama znaci ce ljudi moci biraju starosnu dobako hoce dete moci cedrugo moci ce regenerise rep gusteratako ce covek besmratan skroz ce vlada svojim teloma ce verovatno pet deset hiljada godina,drustvo,NA
tema zamišljam šaku članova učestvuju ovoj temi sede ispred seoske prodavnice praznim gajbama udaraju zidarsko flaša flašom odlaze dublje suštinu tematike baj d vej često desi deja vu osećaj desilo e l podsvest umešala prste viđenim snu mislima zaista flešbek života nemam blage veze a hindusima ljudi veruju raj pakao reinkarnaciju završiš lekcije zemlji lišen muke ideš viši nivo energija duša duh jebemliga telo materijalno nikada besmrtno kloniraš telo dušu rođenje život smrt rođenje začarani krug energija telu večna duša duh jebemliga combo x bezveze gledati ovu temu ugla trulog materijalizma nauke priznaje opipljivo životinja al predoseti čovek oseti postoji vidimo a kroji živote,drustvo,NA
ti debil odjebi odavde,drustvo,NA
ni komunizam po drugo hrišćanstvo kog izuzeo boga yvjxk ,drustvo,NA
iskreno nadam bomby troluje ovim religija sveštenstvo powerslavlje spikama ni najmanje nasedajte njuejdž sranja vam prodaju lovci duše post molitva pomozi kome boj životu,drustvo,NA
j̵̹̗̮̞̹̩͍̘̒̅̇͗̑̾͘a̴̘̻̺͒̔̓ͅ ̴̢̨͇͈̦͈̦̪̘̜̟͚́s̷̡͎͇̺͕̦͖̲̬͖͓͍̀͆̓͑́́̔͒̈́̕͘͝a̵̫̾̐̊͆̂̂̕m̸̨̛͉̗͔̼̫̹̮͆ ̸̧̛̰͍̪̪̮̯̟̩̉́͒́̎̚l̷̞̽̀̇͂̈͌̓̓̃͠o̶̗̺̳̰̗̩̖̭̟̩̬̠̰͛ͅv̶̨̛̻̲͖̪͑̒̊̈́ã̷͔̥̫̤̟̭̻͔͔͓̝͍͓͌̉͒̀̊͝c̵̘̓̂̌̃́͒̔̚͠ ̷̧̜̹͇̦̹̲͙̱̂ņ̴͕͍̻̗͍̞͖͕̞͈͖̟͍̂́̍̇̽̄́̍͛̓̀̎͝ą̷̢̪̹͇̙̠̩͎͉̙̠͖̟̯̈̓͒ ̴͚̆͋̀́̽͊̍̀͠d̸͖̯̲̮̯̻̫̅́̋̃̃̿͘͜͠͠ủ̴̪̣̃̎͋̿͒̽̑́̅̽̒͠š̴̨͓͚̞͙̝̦͙̼̖̤̳̾͗̔̔͒͋̄̀̚ë̵̵̺̱̤̺͉͉̬͔̟̦́̎̅͗̋͑͗̏̋̄̚͜ ̷̟̞̝̥̬̰̦̬̯͕̙͚͒̑̍̈̈́̑̏̋̋̈́̈̕͘͜͝ͅd̷̢̧̟̳̫̬͕̬͎͗̀̄̔̽͌̅̽́̓͆́̈́̚͘ą̵̣͈͓̬̰̱̈̍̅̏̋̾̋j̷̢̰̥͈̱͚̪̥̠̩͌̿̉ ̵̺͗̾̆͒͝b̷͇̯̺͗͊̽̑á̵̢͔̗̜̬̯͜b̶̡͚̖͕̹͈̦̈́̋̏̽͂͂̅̂͆͘ờ̶̡̛̛̥̖͍̱̺̟̺̤̖̰̪̥͊̑͑̂̈́͒̏̆̍̏͒ͅ ̵̡̯̝̜͎͉̲͈̥̱̙̩͈̔̀̉̕̚͜ģ̷̠̘̩̺̰̍̀̇̆̕l̶̨̠̠̤̮̟̪̳͔̹̉̀͐̔́͂́̊̌̅͘͠a̶̧̛̛͕̞̖̼͆̒̍̇̓̈́̆̉͑͋̆͂͜͜͝v̷͈͓̟̞͙͙̖̭̻̻̗̺̖̠̬͋̉̎̅̈̕ư̷̫,drustvo,NA
pomozi kome osim nislija dzvedzas,drustvo,NA
tema zamišljam šaku članova učestvuju ovoj temi sede ispred seoske prodavnice praznim gajbama udaraju zidarsko flaša flašom odlaze dublje suštinu tematike nepravedno potcenjena aktivnost srba mislis sokrat postao mudar sticuci diplome smarajuci ljude agori mu daju drahmi bokal vina a zauzvrat im on kaze vrlina,drustvo,NA
 drugačije zvuči spomeneš sokrata xxi vek balkanci nemaju privilegiju kulturno filozofskog centra sveta tada ljubitelji alkohola tuku jeftina pića pričaju lokalnim temama kim koga čime zanimljivo častiti sokrata jednim zaječarcem sesti praznu gajbu zidarskog slušati besedi vanvremenskim temama,drustvo,NA
vukajlija jeste pandan matorim polu matorim seljacima svakodnevno okupe nekakvu čeku raspredaju kraja konca čemu stignu bukvalno tim možemo koristimo drugačiji ton bezobrazluk prostog razloga bojazni ćeš dobiti šljagu,drustvo,NA
odeša centar sedneš klupu znaš kim dobar a koga zazireš koga smatraš budalom juče ogovarao pošto otišao kući pogledaš komšiji anlaser prdiš politici istoriji sportu nauci kamasutri filozofiji žitu kukuruzu vladarima svetlosti senkei vraćaš kući uzdignute glave znaš pravu em košta otpr ,drustvo,NA
hahahahahah istina tvog ugla izgleda lepše,drustvo,NA
zamisli situaciju real life vukajlija selo ljudi kom živimo matori prdeži dan visimo nekoj čeki gambi izašao tvorza celt vratio arči švajcarsku penziju zapatu najurili nadrilekarstva bombaš ejdus ti jazamisli ekipu pred nekom poštom čime matori izlapeli pametujemo kojekakvim glupostima pravu večito ostaje pri svom mišljenju klanovi prepirke verbalna prcanja ogovaranja prvog napusti čopor ode prilegne kraj prodje kaizen dvaput nedeljno mahne kola,drustvo,NA
 kaizene vičeš turu ,drustvo,NA
radije isao teferic zavidovice pio pivo nabrojanima a vizija pakla ti vidi,drustvo,NA
zamisli situaciju real life vukajlija selo ljudi kom živimo matori prdeži dan visimo nekoj čeki gambi izašao tvorza celt vratio arči švajcarsku penziju zapatu najurili nadrilekarstva bombaš ejdus ti jazamisli ekipu pred nekom poštom čime matori izlapeli pametujemo kojekakvim glupostima pravu večito ostaje pri svom mišljenju klanovi prepirke verbalna prcanja ogovaranja prvog napusti čopor ode prilegne kraj prodje kaizen dvaput nedeljno mahne kola hahahah tome snimi film ajd unesem detalja inače ovi pred prodavnicom sede livadi pored parkirana kola truo crveni opel kadet prikolicom sivi golf podignutim brisačima škoda desnog fara jugić trula višnja pežo pasat b otvorenim gepekom kog dolaze najlepši zvuci sinana sakića južnog vetra unis ponika trulim original gumama naslonjena zatvoren frikom frižider diskusiju prekida kajzen prolazi svojom mečkom plin trubi pozdravi svoj preostali komšiluk a prolasku ide po leba nazad prodavnice javi fejd pomiluje nekog random klinca sedi veli prcaj štogod,drustvo,NA
uniks ponika,drustvo,NA
kaizen vozio mečku ni selonačelnik nekog citroena eventualno bombaš cuga pred drugom radnjom čekamo šmoklji legne socijala pokrijemo crtu dućanu,drustvo,NA
xd xd xd vrh fora d d,drustvo,NA
ladno gaće naopako obukao,drustvo,NA
 zanimljivo častiti sokrata jednim zaječarcem sesti praznu gajbu zidarskog zidarsko ti dođe pivo limenci lakde sakriti giter,drustvo,NA
zidarsko ti dođe pivo limenci lakde sakriti giter pivo jeftino pivo flashi l naziv zasluzi skupo pivo pivo limenci pivo l zidarsko pivo pri chijem konzumiranju akcenat baca kvantitet a kvalitet,drustvo,NA
deku ladno gaće naopako obukao ,drustvo,NA
e thazz mislio etikete žikine dinastije ukrali kolica pivom dal negde takvo pivo etikete prodaje,drustvo,NA
zamisli besmrtan oženjen istom osobom zauvek,drustvo,NA
smorilo brt radije birao dug ljudski vek tipa godina proživiš nekom naponu snage tipa stariš pred kraj tipa zadnjih godina vrh,drustvo,NA
beskonacnostsve kombinacije svegasto znaci mogao zivis beskonacnopoginuo nekadmoralo desirodices ponovo jednog dana zuris,drustvo,NA
 bole im ledja ocekujem besmrtnost moguca napravi covek tj robot lepo nule a ce pokvari brzo cim pravimo zivi zdravo naravno ce zivi godinu duze eto dao vam odgovore zanima npr covek digne polugom mesec,drustvo,NA
bole ledja pusenja kurca,drustvo,NA
citat smorilo brt radije birao dug ljudski vek tipa godina proživiš nekom naponu snage tipa stariš pred kraj tipa zadnjih godina vrh citat zvuči loše kažu netu godine pronađena besmrtnost doživi pričaće tada događa,drustvo,NA
tatic smorilo brt radije birao dug ljudski vek tipa godina proživiš nekom naponu snage tipa stariš pred kraj tipa zadnjih godina vrh citat zvuči loše normalno čovek čukundeda budu iste mladosti budu generacija žive godina a stare godine izuzetkom poslednjih života kažu netu baba vanga predvidela godine pronađena besmrtnost doživi pričaće tada događa,drustvo,NA
smorilo brt radije birao dug ljudski vek tipa godina proživiš nekom naponu snage tipa stariš pred kraj tipa zadnjih godina vrh zvuči loše normalno čovek čukundeda budu iste mladosti budu generacija žive godina a stare godine izuzetkom poslednjih života kažu netu baba vanga predvidela godine pronađena besmrtnost doživi pričaće tada događa,drustvo,NA
srpski del pijero,drustvo,NA
 gori stratimira,drustvo,NA
opasan alesandro del piero,drustvo,NA
 pronađena besmrtnost,drustvo,NA
otvorih ovu temu vidim vi dana jedete pasuљ jedete pasuљ jedete edit možete pisati recepte restorane hrana odlicna,drustvo,NA
ja jod rucati postoji tema podto druge strane uopdte interesuje drugi rucati,drustvo,NA
vidim ja vukajlija delo masona vatikana prikupљaju podatke srbskom narodu pocevdi dkolu faks idu rade boje papir kojim bridu buљu jedu e neću ti kažem stavid droge ranu kojih izgubim razum glasam cedu žute,drustvo,NA
 kaki čvarciuf milinica,drustvo,NA
saću otvorim temu koga jebete kačimo slike svojih desnica,drustvo,NA
uf cvarci žemo žemo,drustvo,NA
ravijojle šumkom nekom bolonjezu ementaler ozgore dizedem mu bananu danasima zamajmunim načisto jeo manijakove čvarke rado ,drustvo,NA
sabotirate vučicinu temu prva otvorila ovako ,drustvo,NA
al stvarno jebu keve čvarci domaća radinost domaće svinjče komšijin kazan doduše,drustvo,NA
integralne štapiće,drustvo,NA
a dorucak prvo tema dorucak otvori,drustvo,NA
naopako kurde ja suljpa d uf sutra svinjokolj bice sunjkiiislanineeee a cvarcima pricam deda kaze zmare ,drustvo,NA
 manijak saundvejv spustim dole trafike kupim bruskete marete voliš saundvejv p,drustvo,NA
al stvarno jebu keve čvarci domaća radinost domaće svinjče komšijin kazan doduše kaizen dučini šalju čvarci pvt,drustvo,NA
zjuuu smorka izdajoo,drustvo,NA
napravimo peticiju dignimo paore viva la cvarak,drustvo,NA
a ti uzmi bejk rols uz jogud muslijem naravno ,drustvo,NA
mini bejk rols,drustvo,NA
jebotedanas najgori obrok zivotua jeo svastaposebno pijanneko testoboze ti saklonimislio sudnji dan sekunde zvakanjaubrzo odustao,drustvo,NA
jedem pileće belo upropašćeno pohovano dalje spanać haah kuvano,drustvo,NA
kaizen dučini šalju čvarci pvt hotovanje postane mrsnije ikako moguće,drustvo,NA
vrlo moguće padne gibanica veceras,drustvo,NA
špinatsta dao tanjir normalne klopenajvise žnjijem po fast fudovimapa gladujem kućea trenutno kuće jestive hraneal dobronisam razmaženpa snađem,drustvo,NA
pileću supicu pilav klasičan raznog povrća pirinča onako dosta boranije graška paprike luka naravno belog pilećeg uz sira zelenu salatu,drustvo,NA
upravo rucavam belo meso boraniju,drustvo,NA
natnat usvoji ,drustvo,NA
upravo rucavam belo meso boraniju opaaa ti boraniju ja spanać pored belog napredujemo nazad lololo,drustvo,NA
 vidrice ,drustvo,NA
 niste vi rodbinapa dosli rucaksvi jedete belo pileceko raste drvetuu principusamo ljubomoran,drustvo,NA
ma jok kolega deseptikon duče ja jadnici stalno tom belom pilećem zajebavamo dvoje jede najgore bukvalno puta drugo pričali d,drustvo,NA
smorkaaaaaaaaaaaaaaaaaaaaaaa d napredujemo nazad tuga d,drustvo,NA
 jeftinije bijelo meso svinjetine tih mesa d,drustvo,NA
 daju nece trose a bane sestra faksa odma sarma fore,drustvo,NA
vidstvarno kolegeja starskrim d svemuljubomoran sammoracu predavanja sasijem pivo iznivelisem,drustvo,NA
obriso komentar kazan duradi jeftinije bijelo meso svinjetine tih mesa d e hvaaaaala ti toj informaciji drago štede svojoj voljenoj ćerki e molder frižideru pileći parizer pileća prsa pile p a pileće goveđa supa kesice d otišla mnoooooogo nazad napredovala d vidstvarno kolegeja starskrim d starscreeeeeeeeeaaaaaam uh umlatila am megatron ,drustvo,NA
ja cekam preuzmem vlast megatroneonda cu bijem macku p,drustvo,NA
e molder frižideru pileći parizer pileća prsa pile p a pileće goveđa supa kesice d otišla mnoooooogo nazad napredovala d ayahahahahah e molderu ja baba dan komsije kupila pilica d juce jeo pile celo rerne,drustvo,NA
 ovakvim temama jeboteeeeeeeeeeeeee ,drustvo,NA
 krilca cela pojedem koskama d zaboravila predivno,drustvo,NA
naopako dokle dodjosmo a pasulj,drustvo,NA
nemoj pasulj pominjatikada jednom zakuvadanima robija,drustvo,NA
ja trampio svašta čorbas tetovac suvim rebrima ,drustvo,NA
pasuљ tetovac made in leskovac,drustvo,NA
grah,drustvo,NA
 rebarca kolenica sunjkaaaaaaa contentuploadssrbija tanjiru corbast pasulj ,drustvo,NA
suljpa,drustvo,NA
trenutno jedem domace dono rodjak hrvacke seme plasteniku raste problema iako poreklom afrike ukusa kivi a raste krastavac bodlje edit kurcimo napomenem glavno jelo pasulj,drustvo,NA
sarmu,drustvo,NA
 pasulj dvoprdac,drustvo,NA
krompir belim lukom rerni donosi dragi ćevape krompir prilog ,drustvo,NA
heheea snimaš snimaš a ,drustvo,NA
ma super toza razliku hrpe portugalskih stvari ovu srbi vole jedu isprobao nažem življu svima svidelo ,drustvo,NA
pečen rebrasti kumpjer roštiljske kobasice,drustvo,NA
moram razočaram stavila bujon sledeći put obećavam ,drustvo,NA
 suvo ,drustvo,NA
sose voćka deluje manga crtanih sumnjam japanci perverzni ,drustvo,NA
ma neeeće dosta ulja lepo ispadne ,drustvo,NA
 vode ,drustvo,NA
jedem keva raspoložena,drustvo,NA
hahahaha manijace edit sose voćka podseća onu voćku filma put divљinu ,drustvo,NA
 suljpa dodzavola ,drustvo,NA
vops kasnije tostera no dug dan,drustvo,NA
 grah suvim mesom pravo dobar,drustvo,NA
musaka palacinke,drustvo,NA
virdle vudi gumene,drustvo,NA
akobogda rižu,drustvo,NA
ja niš ručala tek sadposle treninga,drustvo,NA
saću skuvam dpagete,drustvo,NA
pecem pomfritaruco nalik paprikasu,drustvo,NA
ja jeo roštilj kurči maksimalno,drustvo,NA
ja dva put ručavala veoma retko dešava gradu pojela bavarski sendvič a dva ipo sata kasnije vratila kući jela gulaš,drustvo,NA
domaca kobasica pasulju suva rebarca ubiva,drustvo,NA
