post,tema,topic
baraka ron fricke remek djelo svakom smislu film riječi gledao požuri nek pogleda jednom slučaj close edenurga nikita mihalkov poslije ovoga vrijeme želju gledam druge filmove snimio samu urgu drugo mihalkov dalje režiser br besieged bernardo bertolucci ljubavna drama nepredvidiv scenario odlične uloge sjajni kadrovi muzikaizmeđu ostalog klavirska verzija koltrejnove my favorite things dodeskaden akira kurosawa prvo kurosavino ostvarenje koloru zaistakakve bojeprava poslastica ljude vole lete gledaju film a druge two bits james foley dirljiv neobičan odlična uloga al paćina lisabonska priča wim wenders duhovit inspirativan nezaboravan duh starog lisabona fado muzike madredasima stalno negdje majka nenaviknuta ovakve sadržaje nakon odgledala reče ovakvo ja donijeti kuću smoke wayne wang paul aster mala prodavnica duvana bruklinu pored njene prvobitne namjene mjesto gdje okupljaju diskutuju prodavci mušterije svojim tajnama pričama čekaju pravi trenutak budu ispričane ljilja ever lukas moodysson brutalan realan potresan sudbina godišnje ljilje djevojke pokušava živi normalno tokom devedesetih nekoj zemalja bivšeg sssr a ljilju milosti niotkuda upada kandže prostitucije trgovaca ljudima upozoravajući film bezumnom seks trafikingu djece istočnog bloka civilizovane zemlje zapada moodysson prvobitno napisao scenario a snimanje počelo vidio valja prekinuo režirao kraja naglasio film snage realizovati svog čvrstog hrišćanskog vjerovanja ostrvo pavel lungin film „ostrvo“ veliki uspeh publike komercijalno ostvarenje film veri kajanju istakao lungin dodajući posebnu zahvalnost duguje glumcu petru mamonovu dao filmu delić duše“ ronilačko zvono leptirjulian schnabel čovjek živi uzbudljivim punim životom trenutka mu čitavo tijelo osim jednog jedinog očnog kapka biva potpuno paralizovano napiše knjigu po istinitoj priči,umetnost,NA
zoki upravo odgledanpreporuchujem volite tuzhnesurovemochne filmoverazlichite ovih novih usranih hitovaprava stvar provesti h zblenutosti zvuči skinem gledala roadfilm dobar neviđeno surovostalo nekoliko ljudi planeti uništeno ljudi jedu druge ljude film morbidniji horora voli,umetnost,NA
 room thread,umetnost,NA
jao zeljček nemaš pojma pomogao tražim besieged godinama zaboravila zove a radio bertoluči bacim pogled post setim momentu volim desi ,umetnost,NA
zadovoljstvo nekome sviđa film dobre stvari dešavajuuživaj njegovom ponovnom gledanju,umetnost,NA
vidim niko pomenuo moulin rougemeni medju omiljenim filmovima film mjuziklkoriste pop rock muziku david bowieelton johnbeatles svastasavrseno uradjen film days of summer definitivno osvezenje smarackih neoriginalnih romanticnih komedija ugly truthtaj film skroz smorio school of rock ljubitelje rock muzike jack blackomkoga obozavam year old virgin urnebesna komedija ,umetnost,NA
 hangover sherlock holmes avatar iron man kog konacno pogledao filmovi interesantni poslednje vreme inace jedva cekam clash of titans season of witch pogledajte imdb kazte imate ,umetnost,NA
dakle oskari ,umetnost,NA
 months weeks days rumunski preporučujem gadljivima surovu realnost gledaju upozorila a upravo postao broj listi omiljenih,umetnost,NA
odličan inslolent istočno bukurešta takodje rumunski dobar,umetnost,NA
ja pod takvim utiskom ni muziku pustim uh kakav film momente gledala jezivo potražiću ,umetnost,NA
ajd ja reknem rashomon gledali tri coveka noga totalno idiotski italijanski film cuvena scena lik bolnicku pizamu dres sforce pustano rts bezbroj puta ondaovaj francuski idiotski parodija planiram krenem almodovarom al koj film preporucimtu ja trazim preporuku belgijski teraju ljudi dve godine gledam al reko preporucim ,umetnost,NA
trltrl istočno bukurešta lud film a tice novijih rumunskih filmova a inače gledao starije rumunske šatro obavezno preporucam sledeci kusturica lajk al mnoogooo dobar odličan favorit meksički boleesno dobar eve laganiji preporuka pogotovo dame ,umetnost,NA
 pogledao preporucio old dogs novi film robina vilijamsa dzon travolte ostavio odlican utisak takodje pogledao klint istvudov invictus takodje preporucujem,umetnost,NA
preporucio film boško buha,umetnost,NA
ljudi ajd kazite dobar iranski film,umetnost,NA
almodovar žeži po redosled nebitan,umetnost,NA
 dan pocinjem dvadeluju zanimljivi entre tinieblas ¿qué he hecho yo para merecer esto ,umetnost,NA
svima srca preporucujem gledaju ponavљam gledaju shuters islandnajveća gomila goana sma životu pogledaocast izuzetcimaglupa predvidљiva americka isplagijana pricai bori oskarabože ti dragi sacuvaj,umetnost,NA
dater ajlend bori oskara bar sledeće godine al cuo ja najgori skorcezeov film ,umetnost,NA
 ja jedno pitanjce mislite filmu slatko snova naravno pitanje gledali,umetnost,NA
dater ajlend bori oskara kažem sledeću godinuove godine dodjeљeni podto bajni poznavaoci filma poneki kriticar svrstavaju kategoriju oskara predstavљaju mogućeg dobitnika pekki gledao filmali jedna drugarica odavno preporucila pogledam filmkaže dobar,umetnost,NA
kafka meksički amores perros ubica film,umetnost,NA
 prošao nezapaženoali najdražih cinema paradisopogotovo scena verovatno smisla ljudima odgledali filmpa srdačno preporučujem pogleda ondajeste glumačka ekipa holivudskaali film redovnoj postavci ,umetnost,NA
vlajkoseljak ljudi ajd kazite dobar iranski film pogledao iranski film bacheha ye aseman lep deca glavni glumci poput metle drške gledao klinac,umetnost,NA
 mastixtja gledo nekim kamiondzijama nestoili film veze kurdimabas cu vidim naveo nadjemhvala ,umetnost,NA
 toplo preporucujem,umetnost,NA
alkaloid ti veliko iranskiako moz nadje gledam gahvala gledo ,umetnost,NA
zeljček lisabonska priča wim wenders duhovit inspirativan nezaboravan duh starog lisabona fado muzike madredasima stalno negdje majka nenaviknuta ovakve sadržaje nakon odgledala reče ovakvo ja donijeti kuću znas dugo pokusavam setim film zove preporucio jednom lik pricali poslednjih mesec dana glavi boston sinoc padne pamet bostonske price al pogledam temu lisaaaabonska ,umetnost,NA
 citata filma network pogledao po drugi put a preporučujem niste pogledali svakako učinite dvanaesta najveća kompanija svetu kontroliše najveću propagandu ovog sveta kakvo poturiti istinu slušajte televizija istina televizija prokleti zabavni park cirkus karneval karavan akrobata maštara igrača pevača žonglera prevaranata lažnih zabavljača fudbalera razbijamo dosadu želite istinu obratite bogu obratite svom guruu obratite ćete jedino naći pravu istinu nikada nećete čuti istinu reći ćemo želite čujete lagaćemo reći ćemo vam kodžak uhvati ubicu arčija bankera niko dobija rak ma kakvoj gužvi kraju epizode junak pobeđuje reći ćemo želite čujete bavimo iluzijama istina a vi sedite dana dan noći noć svih uzrasta boja veremi vi znate počinjete verujete iluzije mislite stvarnost a život nestvaran oblačite televiziji jedete gajite decu mislite tv masovno ludilo vi prokleti manijaci ime boga vi ste stvarni a iluzija isključite televizore odmah isključite uključujte isključite sredini rečenice isključite,umetnost,NA
district zaista odlican film,umetnost,NA
hm izdvojio filmove petera sellersa po najboljeg komičara ikad uz naravno velikog čarli čaplina being there sjajan film piter selers citav zivot htio odglumi ovu ulogu serijal pink panter stvarno nevidjena gluma usudio reci jedna najboljih ikad party odlicna komedija dr strangelove posebno naglasavati gluma toma henksa fascinantna pored gampa filadelfija svidjaju ozbiljne uloge dzim kerija stvarno čovjek talentovan ubiti pticu rugalicu jedini fim potpuno ostavio rijeci filmovi kevika costnera takodje odlicni field of dreams dnace wolves preporucujem film pakt vukovima,umetnost,NA
vidocq zerar depardje ,umetnost,NA
 dhmqicnku fani aleksander bergman,umetnost,NA
 dcaqto,umetnost,NA
inglourious basterds ,umetnost,NA
dom durakov ruski preveden house of fools,umetnost,NA
rabbit proof fence australijski,umetnost,NA
dom durakov zanimљiv film odavno uticaja emira kusturice,umetnost,NA
dogville lars von trier nicole kidman,umetnost,NA
 prestige odlican film,umetnost,NA
 ruling class,umetnost,NA
 bacim ja manje poznate siroj javnosti klass estonski film surova realnost nasilju skoli kidulthood nastavak adulthood klinci londona droga tuce engleska verzija kidsa shooter akcija lose four brothers akcija bank job stathanov najbolji banlieue akcija francuskim getima drugi deo das experiment odlican nemacki film ljudi prokurce dobiju moci die welle nemacki film manipulacija omladine damned united sportski voli taken odlicna akcijatriler district obavezno sf slabi efekti prica neverovatna fat pizza komedija umro my cousin vinny komedija europa europa nemacki film jevreju spletom okolonosti zavrsio ss odlican man som hatar kvinnor svedski misterija odlican crank ludilo prestige madjionicari odlicno oduzio mozete pogledati necete pokajati,umetnost,NA
 umjesto nepovratnog ostarenja vašeg životnog sna upravo jedino ostvarenje vratiti istinski kolosjek ispunjenje karme vidu konačne opomene stigne teška neizlječiva bolest poučan uzbudljiv erotičan film pored ostalog neobičnog spleta okolnosti pomogao odluci prelomim konačno kupim gitaru kakvu oduvijek sanjao ,umetnost,NA
easy rider angry man,umetnost,NA
danski film babettes gæstebud preveden srpski babetina gozba,umetnost,NA
el nekao gledao skoro nov film preporuci ovih svezih gledala alice in wonderland dovoljno reci tim burton voli voli gledala d verujem ce bolji avatara d efekta tice from paris love akcioni john travoltom jonathan rhys meyersom los daleko pravog akcionog film onako razonodu bfzqfeaturefvst legion vojsci palih andjela priblizavanju kataklizme apokalipticnih razmera ok nekako previse americki nine dead triler zaplet kidnapovanih ljudi prica oo tome sudbine isprepletane a nismo svesni vredi pogledati order of chaos triler razonodu shutter island martin scorsese glavna uloga leonadro dicaprio fenomenalan triler drama nazovete svakako vredi pogledati smokin aces nastavak smokin aces komicna akcija d oke razonodu ,umetnost,NA
 pominjao film mržnja smetati ja napišem reč ovom verovatno najboljem filmu prati priču ulice časa životu tri mladića francuskog geta dovoljna preporuka pogledam samog početka film otvorio priču rasističkoj policiji sukobu lokalnim kriminalcima noć francuskim ulicama ličila rat trojice momaka pronašao pandurski pištolj a zaplet problemi počinju odluče posete ortaka bolnici van sigurnosti im pruža kraj jevrejin crnac francuz nailaze gomilu problema obračune policijom rasizam mržnju crno bela veoma mračna drama konkurenciji najbolji film kanu kusta umešao prste andergraundom mlađeg kolegu mathieu kassovitz a naterao sačeka godinu iako dobio nagradu najbolji reditelj verujem zadovoljio ovakav film dugo snimljen upečatljive scene predgrađu pariza dijametralno suprotne dešavanjima centru grada film ističe nekoliko puta najpodesnije ilustrovati primeru pandura predgrađu psuje bije redno centru grada pravi reprezent narodne milicije organ primer moram istaknem sjajnu glumu glavnih likova čelu vincent cassel om,umetnost,NA
 mržnja ,umetnost,NA
savetujem svima omiljeni film green mile zelena milja nestomnogima preporucio film zahvalilidodao klip tube a muzika filmaneka budala mixovala zvuk slikomali fino ispalo rasplacem gledam film,umetnost,NA
ma dajte preporucujete green mile la haine ljudi pogledalo preporucite manje poznate kome svideo la haine cidade de deus cidade de homens takodje preporucujem rise of footsoldier ,umetnost,NA
necro opasan ukus filmoveako budem skino serija obavezno odgledam kolekcije la haine mnooooooooogoooooooo dobar filmnego obelix said francuz arapin,umetnost,NA
vlajkoimas serijama poststa ptatimoko paralelno hahapa vidi slicnog ukusa ja volim serije filmovane zasto,umetnost,NA
serije gledam odgledao jedino rusku seriju brigada nasi preveli sasina ekipa bacim traffic meksicni narko klanovi dea politicar visokom polozaju cerka mu narkomanka puno prica spojeno celinu svolochi rusi pokupe klince popravnog doma obucavaju ratuju protiv nemaca world fastest indian dekica novog zelenada dolazi usa pokusa obori svetski rekord brzini nekim motorom antohny hopkins glumi amistad mlad advokat istrazuje ubistvo robova prevodjeni afrike usa v vendetta diktatura engleskoj vreme blizoj buducnosti cool runings legendarna komedija jamajcanima voze bob ledu music box godina usa jednom coveku stize optuznica ucestvovao ratnim zlocinima madjarskoj vreme svetskog rata ,umetnost,NA
 let iznad kukavicjeg gnijezda odličan film ste citali knjigu oonda preporucujem gledate film vam vjerovatno nece svidjeti miloš forman odlično pogodio bit knjige borba čovjeka protiv sistema najboljih filmova ikad čista desetka polje snova inspirativan film lijepo snimljen moglo reci film gledanje krugu porodice express ernie davis story po najbolji sportski film gledao istinita priča prvom crncu osvojio hofmanov trofej najboljeg mladog igraca americkog fudbala majestic film osudjuje američku politku prema komunistima godina proslog vijeka,umetnost,NA
 cepaj sale pogledaj ja izbacio ,umetnost,NA
najopicenijih pola sata istoriji filma gayniggers from outer space,umetnost,NA
odgledao necro juce ovog najbržeg idnijanca entoni hopkins lud ,umetnost,NA
 film gledala godina nemam predstavu zove sećam kraju sin nosi kostim duha kaspera a tata vaљda mama film pitaњu,umetnost,NA
hm film dječak kraju kostim kaspera radnja lik otme dječaka zajedno kasnije bjeze policije trebalo glumi kevin kosner inace ,umetnost,NA
jaooo ,umetnost,NA
preporucujem shutter island novi film leonarda dikapria ,umetnost,NA
benny joon johnny depp,umetnost,NA
gavrasov z,umetnost,NA
ja preporucio dosta filmova stranici necu preporucujem ,umetnost,NA
 necro ti put postavi link ka tim postovima ovako e ljudi ja preporučio filmove glupo ponavljam zez no frks necro dobre filmove preporučio btw,umetnost,NA
nisi shvatio druze tupim svakim svojim postom cu izbacim filma preporucujempreporucio tak filmova dosta teo pravim pametan,umetnost,NA
ni ja tiče ti dan po deset volim preporuku protraćim vreme glupost ajd daj ozbiljno,umetnost,NA
slazem tvog spiska necro odgledala filmova preporuke skinula kidulthood adulthood odlicni filmovi obozavam london svakom kontekstu man som hatar kvinnor planu gledam crank,umetnost,NA
hehe firm film rimejk originala kome svidjaju green street footbal factory ti navijacki filmovi svidece mu englezi naprave ekipu evropsko prvenstvo odredi ce predvodi simpaticno zanimljivo white man cant jump legendarna sportska komedija vesli snajps vudi harlison igraju ulicni basket crnac belac smejurija duga mracna noc odlicna hrvatska ratna drama ii svetskom ratu dolazi hrvatsko selo desavanja rata najbolji prijatelji odlazi ustase partizane jevrej kasnije postaje doktor tog partizanima stavljaju goli otok mu budzet poprilican prostore battle in seattle ulicni protesti ugla demonstranata policajaca vlasti road house ljubitelje roka preporuka patrik svejzi izbacivac nekoj redneck vukojebini odlicna muzika simpaticna radnja surfs up animirani film svetskom prvenstvu pingvina surfovanju ludilo d machan pazite nenadjebivo ja pisao definiciju vukajliji poslusali radi rukometnoj reprezentaciji sri lanke skuplja getu odlaze nemacku kazem izgubili ddddd film smesan tuzan tragikomican ce ostati neocenjen linkova engleski titlovi srpskih hrvatskih ,umetnost,NA
