"post","tema"
"Mislite li da je moguca besmrtnost ili je smrt bioloski fakt koji nikakav napredak u nauci i tehnologiji ne moze da spreci? Ako nije moguce, na koliko godina je moguce potencijalno produziti zivot? Gej stop, mind uploading stop.","drustvo"
"Definitivno je moguće i biće izvodljivo u nekoj dalekoj budućnosti ali ti i ja ćemo odavno da budemo crvlji izmet kada to bude bilo izvodljivo.","drustvo"
"Eh, a nekada se smatralo da je 21. vek onaj kada će se do tog rešenja doći, ali mi veći problem danas imamo zbog nestašice smrti, mora se to još pospešiti da bi se razmišljalo u pravcu besmrtnosti.","drustvo"
"Da ti ubrizgaju nešto i sad si kao besmrtan? Neizvodljivo. Da ti svako malo ubrizgavaju nešto kako bi se iusporilo starenje - da, zašto ne. Ali sem što bi vrv morao redovno da se podvrgavaš tom nekom sranju i što bi bilo skupo i, makar u prvih par decenija ogromna većina ne bi mogla to sebi da priušti, stvorilo bi nam još gomilu problema na ove postojeće.","drustvo"
"Мислим да је могуће, али не кроз медицину и технологију, већ кроз неко просветљење, нови ниво свести и нови начин функционисања. Вероватно и да бисмо пре тога морали пронаћи смисао живота или бар нешто близу тога","drustvo"
"Вероватно и да бисмо пре тога морали пронаћи смисао живота или бар нешто близу тога

https://vukajlija.com/forum/teme/75768-u-libar-tvoji-dugova?strana=2#post_4065168","drustvo"
"A šta kada bih ti rekao da si već jebeno besmrtan samo nisi odradio šta treba da bi se toga setio?","drustvo"
"Metafizika 101: Sve je sve(tlo)st","drustvo"
"Kako to misliš već sam besmrtan? Jel smo to samo besmrtni mi ovde s vukajlije?
Jel besmrtna i moja pokojna baba Stojna što smo je zakopali 2014? Ako jeste, gde je, šta se desilo s njom?","drustvo"
"jebeno skreneš do 50-te, koji kurac besmrtnost... za100 godina većina stanovnika bi bila psihički odlepljena, kome to treba...","drustvo"
"Šmokljo identifikuješ se sa nečim što ultimativno nisi ti i to mogu da probam da ti dokažem na sledeći način: Jesi li ti tvoja ruka? Jesi li ti tvoj mozak? Jesi li ti bilo šta od tvog tela, ili si ti jedino ti kao celina? Ako ruku odsečeš, ostaješ i dalje ti samo bez ruke znači nisi ruka? Isto s mozgom (nemoj sad kao a pa ne može se živeti bez mozga, postoje primeri nekih ljudi koji su živeli duge i relativno zdrave živote bez leve ili desne hemisfere). Kad sve delove tela oljuštiš kao glavicu luka šta na kraju ostaje? Ti? Gde si ti? Nema te, a opet si tu. Ti si znači paradoks, iluzija, kontra, sama sebi nepojmljiva pojava kao oko koje ne može da vidi kako ono samo izgleda. Prava istina je da si ti sve i sve je ti, ja sam ti i ovaj forum i svi na njemu su ti i svi su ja i svi smo nažalost i Hotul you get the point, All is self. Znači ako tvoje telo sutra zanavijek sklopi oči, ja još uvek držim svoje otvorene i svestan sam, znači da sam stvarno besmrtan. U krajnjem slučaju kada i ako ovaj teatar ikada dođe do nekog scenarija gde će nas sve pobiti neki meteor opet neće uspeti da me skroz naskroz uništi jer ostaje moja besmrtna svest koja je sve to i zakuvala na prvom mestu vrv da bi voajerisala samu sebe, znaš i sam koliko smo uvrnuti lol. Kad joj dosadi da bleji u jedinstvu ponoviće proces podele i proizvesti novo seme života.
Sve je geometrijski kodirano, a kodovi su ištampani u prirodi i u nama samima, pitanje je samo kada ćeš konačno uspeti ponovo da ih vidiš od magle kojom ti tvoja tamna strana maže oči.","drustvo"
"Daj dokaz za ovo sto si sad izasrao.","drustvo"
"https://youtu.be/ZROOz-OKbe0","drustvo"
"Besmrtnost je jedino moguća uz duboko spoznanje Božijih zakona i Hristove nauke i to kroz razumevanje vaskrsenja.","drustvo"
"Ma ok sve to al ja lično neću da budem živ, zabole me kurac što će moja ""svest"" da nastavi da postoji (što je čista nedokazana baljezgarija btw) kad moje telo bude dotrajalo, ja nemam ništa od toga, ja ništa neću da osetim sve i da je to što ti tvrdiš istina, a nemaš dokaze za to. Kapiraš, neću imati oči da bilo šta od toga vidim, uši da čujem, mozak da procesuiram, neću postojati bukvalno, kakva kurac svest i ostala neopipljiva i nedokaziva sranja.","drustvo"
"Ali ćeš imati postojanje u drugim dimenzijama koje ti je sada neshvatljivo jer ovaj svet posmatraš iz perspektive ljudskih čula.","drustvo"
"Svest je primarna Šmokljo, plašim se da nemaš izlaza","drustvo"
"https://www.qummulator.com/wp-content/themes/qummulator/img/tesla-quote-3.jpg","drustvo"
"nemoj sad kao a pa ne može se živeti bez mozga, postoje primeri nekih ljudi koji su živeli duge i relativno zdrave živote bez leve ili desne hemisfere). Kad sve delove tela oljuštiš kao glavicu luka šta na kraju ostaje

a jel ima primera ljudi koji su ziveli bez obe hemisfere mozga, pitam za druga","drustvo"
"Evo ti melkor brt npr","drustvo"
"Ne znam za ljude ali jedna kokoška je živela 18 meseci bez glave jebeno
https://www.bbc.com/news/magazine-34198390","drustvo"
"pise bad gateway","drustvo"
"poremećeni antivakser: nešto napiše
normalna osoba: daj dokaz neki, gde si to učio, koja škola, koji eksperiment si proveo itd:
poremećeni antivakser: youtube link slap","drustvo"
"Sevaste živeti bel leve hemisfere i živeti bez desne hemisfere ne dokazuje da naš život zavisi od mozga, u tom slučaju šta je sa srcem jbt","drustvo"
"evo naso sam za kokosku na vikipediji, kaze sledece:

On September 10, 1945, farmer Lloyd Olsen of Fruita, Colorado, was planning to eat supper with his mother-in-law and was sent out to the yard by his wife to bring back a chicken. Olsen chose a five-and-a-half-month-old Wyandotte chicken named Mike. The axe removed the bulk of the head, but missed the jugular vein, leaving one ear and most of the brain stem intact.","drustvo"
"Probaj sad editovo sam","drustvo"
"Brain stem, but NOT the brain","drustvo"
"Although most of his head was severed, most of his brain stem and one ear were left on his body. Since basic functions (breathing, heart rate, etc.) as well as most of a chicken's reflex actions are controlled by the brain stem, Mike was able to remain quite healthy. This is a good example of central motor generators enabling basic homeostatic functions to be carried out in the absence of higher brain centres.7 In addition, birds possess a secondary balance organ in the pelvic region, the lumbosacral organ, which controls walking locomotion virtually independently from the vestibular organ involved in flight.8 This has been used to explain how a headless chicken can walk and balance, despite the destruction of much of the cranial vestibular system","drustvo"
"Au pročitao prvu rec i iznervirao se instant jer sam mislio da pises post a ne da si kopirao haha","drustvo"
"Ejdus
Ali ćeš imati postojanje u drugim dimenzijama koje ti je sada neshvatljivo jer ovaj svet posmatraš iz perspektive ljudskih čula.

Odakle znaš ti to? Što je tebi shvatljivo a meni ne a? Pišete gluposti","drustvo"
"Dobro de, za kokošku je malo teško dokazati poentu priče koja je bila ta da ne možeš identifikovati ono što si TI sa bilo kojim delom svog tela, uključujući i mozak. Znači ako živiš sa desnom hemisferom onda si samo desna hemisfera? Šta su onda ovi drugi što žive samo sa levom hemisferom?","drustvo"
"Dobro de, za kokošku je malo teško dokazati poentu priče koja je bila ta da ne možeš identifikovati ono što si TI sa bilo kojim delom svog tela, uključujući i mozak. Znači ako živiš sa desnom hemisferom onda si samo desna hemisfera? Šta su onda ovi drugi što žive samo sa levom hemisferom?

slazem se da se ne mozes identifikovati ni sa jednim svojim delom, ali za naucno-fantasticnu poentu koju hoces da izvedes ovde je potrebno malo vise od toga brt

ako sam te dobro razumeo, ti tvrdis da je svest vecna, da i posle fizicke smrti postoji neka ""isprogramirana"" svest koja moze opet da se otelotvori? jel sam dobro razumeo? ako jesam, jel stvarno mislis da mozes da navedes par primera ljudi koji su ziveli bez jedne hemisfere mozga i zakljucis da svest postoji vecno i eto, resili smo jednu od najvecih misterija univerzuma, jebali smo mu kevu + ima i yt video o tome, znaci solved and archived","drustvo"
"Daj pročitaj onaj početni post još jednom leba ti, ne da mi se da se ponavljam","drustvo"
"ne svest nego duša, mani se tih komunjarsko ciganskih termina... čuj svest
jebene komunjare","drustvo"
"https://youtu.be/wvJAgrUBF4w
Gledaj na to ovako: taj pesak na tabli e to ti je fizičko telo, a frekvencija je ono što ga oblikuje u ono što jeste. Kad duneš sav pesak sa table šta ostaje?","drustvo"
"ne svest nego duša, mani se tih komunjarsko ciganskih termina... čuj svest
jebene komunjare

kakav rednečki komentar od nekoga ko je navijač kosmopolitskog avantgarde kluba","drustvo"
"Svest ili duša potpuno je svejedno bombaš termini su u ovoj debati malo zajebani al daj da se držimo osnovne retorike, a to je da to postoji","drustvo"
"I da je primarno","drustvo"
"Dobra fora Gambore nema šta :)

Ne znam zašto ljudi i dalje veruju da će neki tamo meteor da se cima baš nas ovde da pobije. I onda bi gledali da pobegnu negde pod zemlju i prežive, iako nije u ponudi.

Bog postoji, u to ni najmanje ne sumnjam (uverio se na ličnim primerima, koji su suviše lični da bih o njima ovde pisao). Takodje, poznajem suviše ljudi koji su doživeli razna neobjašnjiva čuda da bih se usudio da bilo šta od toga dovodim u pitanje. Proučavao sam vremenom svašta (Budizam, Islam, filozofe, Kastanedu, njuejdž, istočnjački okultizam...) i vratio se Pravoslavlju, koje zapravo tek otkrivam. Svašta me je mučilo, npr. gde će duše ljudi koji nikada nisu čuli za Hrista nakon smrti itd. no i na to sam našao odgovor u Novom Zavetu. Postoji medjutim jedna druga problematika:

naime, kao što je Dučić voleo da kaže, da nas majke nisu učile Očenaš (i drugo) očevi, a naročito popovi, nikada nas ne bi privoleli bilo čemu. Ljudi koje majke nisu bar malo uputile u Hrišćanstvo, uglavnom, čeka ili ateizam ili trnovit put pun nevolja, izgubljenosti, praznine, heroine i još svega i svačega. Lično znam četvoricu bivših ultra ateista koji su na najčudnije načine dospeli do Hrišćanstva, jedan je čak postao i sveštenik.","drustvo"
"Ali da debata je uvek zajebana, i argumenti u njoj nekako igraju najmanju ulogu. Što reče Hrist - ja nisam došao na Zemlju da donesem mir nego mač, da rastavim sina od oca i muža od žene itd. (naravno ovo ne treba tek tako vaditi iz konteksta, jer je opasno). Teško će vas drugi dovesti do spoznaje Hrista ili bilo čega drugog (""Dajte mi ateistu i za dva sata ću od njega napraviti vernika"". V. Jerotić), to je put na koji uglavnom krećeš sam, kada imaš potrebu za tim. Ali da, zanimajte se, tražite, čitajte...Popovi, vladike, patrijarsi - teško da će vam pomoći, naprotiv.","drustvo"
"Svest ili duša potpuno je svejedno bombaš termini su u ovoj debati malo zajebani al daj da se držimo osnovne retorike, a to je da to postoji

svest ne postoji. iskoristiću neke ""naučne"" termine, iako nas većina ovde ima veze sa naukom do mojega...

po nekim naučnim žurnalima, veza u jednom ljudskom mozgu ima više nego atoma u celom svemiru. ako to bilo ko pripisuje evoluciji, ja nemam šta dalje da razgovaram","drustvo"
"post, molitva i ne bojte se. da ne dužim dalje","drustvo"
"Jahahahahah čekaj šta to znači svest ne postoji? Kako smo onda svesni? Kako je duša svesna?","drustvo"
"po nekim naučnim žurnalima, veza u jednom ljudskom mozgu ima više nego atoma u celom svemiru. ako to bilo ko pripisuje evoluciji, ja nemam šta dalje da razgovaram

ajde sedi i razmisli sta si upravo napisao","drustvo"
"konkretno mislim na ovo:
po nekim naučnim žurnalima, veza u jednom ljudskom mozgu ima više nego atoma u celom svemiru.","drustvo"
"Da haha ajde sedi i razmisli","drustvo"
"Svesno","drustvo"
"Bog više ne postoji nego što postoji tbh","drustvo"
".Popovi, vladike, patrijarsi - teško da će vam pomoći, naprotiv.

Praštajte, ali ništa gluplje nisam pročitao u skorije vreme. Skoro celo znanje ljudskog roda se zasniva na učenju, unapređivanju prethodnih iskustava. Ovo je kao da izjaviš da si stekao znanje jednog hirurga sam kući učeći sa youtube-a. Naravno da treba slušati onoga ko zna više od tebe o nekoj temi. A ko zna više o veri od ljudi iz crkve. To što ti pričaš su budističko-joga sranja koja te neće odvesri nikuda osim u propast. Ljudi su rukopoloženi, ako ne znaš šta to znači, ukratko - Isus je položio ruku na svoje apostole koji su zaduženi da dalje prenose učenje. Samim tim oni su bili u dodiru sa božanskim. Orginalnih 12 je rukopoložilo sledećih 70 i tako dalje do današnjih dana. Rukopolaže samo episkop. Svaki pop na ulici, svaki monah ima božanski dodir.

Generalno, učiti o nepotrebnosti sveštenstva u duhovnom životu je duboko pogrešno, usuđujem se reći satanističko. I ne moraš da mi kažeš, ali sam 99% siguran da imaš roditelje koji su bili komunisti.","drustvo"
"Iskreno se nadam da bomby troluje sa ovim religija sveštenstvo powerslavlje spikama, moj mozak ne može da procesuira da je ista glava odgovorna za te stavove i za one dzvedza mimove","drustvo"
"Ljudi ova rasprava ne vodi ničemu, vidimo se zauvek u godini 2386. na kvantnoj sajberpank Vukajliji kad budem pisao kakvo je bilo bahanalisanje na Marsu o/","drustvo"
"""Slušaj popa šta govori i ne gledaj šta radi"". Sveštenstvo je svojim ponašanjem kroz vekove više, daleko više ljudi zauvek udaljilo od crkve nego što mu je na bilo koji način pomoglo. Jedan Dostojevski, pisac, kockar, razvratnik svake vrste...Pokajnik. Objasnio je i predočio suštinu Hrišćanstva, duše, moralnog života i Božanske ljubavi ljudima daleko bolje i bliže nego sve vladike, patrijarsi, monasi...Koji su ikada živeli. Post, ispovest, pričešće - važni su, naravno. Ali ako prosečnom ateisti kažeš da treba da ode u crkvu, uzme blagoslov i pomoli se, prvo što će se setiti jesu papa i Irinej i oteraće te u kurac. I ne možeš ga kriviti zbog toga.","drustvo"
"Neće se vidimo tho jer ćemo biti odavno mrtvi i nećemo imati oči kojima ćemo moći da se vidimo, ali svakako pozdrav za tebe i te tripove o/","drustvo"
"Iskreno se nadam da bomby troluje sa ovim religija sveštenstvo powerslavlje spikama, moj mozak ne može da procesuira da je ista glava odgovorna za te stavove i za one dzvedza mimove

ma ne troluje, al ne treba ga smarati, svaki filozofski sistem ima neke svoje tenzije, pa tako i njegov

jedino ovo da veza u mozgu ima vise od atoma u svemiru, al pravicemo se da nismo procitali","drustvo"
"Reče DNK putnik kroz vreme","drustvo"
