post,tema,topic
slušaj popa govori gledaj radi sveštenstvo svojim ponašanjem kroz vekove daleko ljudi zauvek udaljilo crkve mu način pomoglo dostojevski pisac kockar razvratnik svake vrstepokajnik objasnio predočio suštinu hrišćanstva duše moralnog života božanske ljubavi ljudima daleko bliže vladike patrijarsi monasikoji ikada živeli post ispovest pričešće važni naravno prosečnom ateisti kažeš ode crkvu uzme blagoslov pomoli prvo setiti jesu papa irinej oteraće kriviti ,drustvo,2
 vidimo tho ćemo odavno mrtvi nećemo imati oči ćemo moći vidimo svakako pozdrav tripove ,drustvo,1
iskreno nadam bomby troluje ovim religija sveštenstvo powerslavlje spikama mozak procesuira ista glava odgovorna stavove dzvedza mimove ma troluje al smarati filozofski sistem tenzije jedino veza mozgu atoma svemiru al pravicemo nismo procitali,drustvo,2
reče dnk putnik kroz vreme,drustvo,2
 jebeno heroin kocka kurve radoholija perverzije svake vrste potreba potraga izgubljenim rajem ni komunizam po drugo hrišćanstvo kog izuzeo boga zajebane teme teško baviti žalosno bar interesovanja proučavamo stvari npr spamovanje virusom drugo indoktrinacija kojim služe jehovini svedoci preslikano jbt,drustvo,1
 jbt egzistencijalna rasprava vukajliji seo razmislio min svoj zakljucak bitnije zasto trebalo javimo svim ovim filozofima naucnicima svim onim ljudima uhvatili bezuspesno trifors provalio svest ejdus pravoslavlje bombas partizan a melkor pomalo al ducic jednom rekao “ pisem svog pera tefter jednog dana ljudi ideja izvuku instant mudrost veze pricom smisle dignu pokazuju satro nacitani razliku drugih”,drustvo,2
naravno ce mogucesve vremekad covek otkrio besmrtnost najveceg brdjanina dovedete jejl studiraprvo bice moguce kompletno upravljanje celijama znaci ce ljudi moci biraju starosnu dobako hoce dete moci cedrugo moci ce regenerise rep gusteratako ce covek besmratan skroz ce vlada svojim teloma ce verovatno pet deset hiljada godina,drustvo,2
tema jaja zamišljam šaku članova učestvuju ovoj temi sede ispred seoske prodavnice praznim gajbama udaraju zidarsko flaša flašom odlaze dublje suštinu tematike baj d vej često desi deja vu osećaj desilo e l podsvest umešala prste viđenim snu mislima zaista flešbek života nemam blage veze a hindusima ljudi veruju raj pakao reinkarnaciju završiš lekcije zemlji lišen muke ideš viši nivo energija duša duh jebemliga telo materijalno nikada besmrtno kloniraš telo dušu rođenježivotsmrtrođenje začarani krug energija telu večna duša duh jebemliga combo x bezveze gledati ovu temu ugla trulog materijalizma nauke priznaje opipljivo životinja al predoseti čovek oseti postoji vidimo a kroji živote,drustvo,2
ti debil odjebi odavde,drustvo,2
ni komunizam po drugo hrišćanstvo kog izuzeo boga httpsipostimgccjqhtxydlnxyvjxkaaqzlnjpg,drustvo,2
iskreno nadam bomby troluje ovim religija sveštenstvo powerslavlje spikama ni najmanje nasedajte njuejdž sranja vam prodaju lovci duše post molitva pomozi kome boj životu,drustvo,2
j̵̹̗̮̞̹̩͍̘̒̅̇͗̑̾͘a̴̘̻̺͒̔̓ͅ ̴̢̨͇͈̦͈̦̪̘̜̟͚́s̷̡͎͇̺͕̦͖̲̬͖͓͍̀͆̓͑́́̔͒̈́̕͘͝a̵̫̾̐̊͆̂̂̕m̸̨̛͉̗͔̼̫̹̮͆ ̸̧̛̰͍̪̪̮̯̟̩̉́͒́̎̚l̷̞̽̀̇͂̈͌̓̓̃͠o̶̗̺̳̰̗̩̖̭̟̩̬̠̰͛ͅv̶̨̛̻̲͖̪͑̒̊̈́ã̷͔̥̫̤̟̭̻͔͔͓̝͍͓͌̉͒̀̊͝c̵̘̓̂̌̃́͒̔̚͠ ̷̧̜̹͇̦̹̲͙̱̂ņ̴͕͍̻̗͍̞͖͕̞͈͖̟͍̂́̍̇̽̄́̍͛̓̀̎͝ą̷̢̪̹͇̙̠̩͎͉̙̠͖̟̯̈̓͒ ̴͚̆͋̀́̽͊̍̀͠d̸͖̯̲̮̯̻̫̅́̋̃̃̿͘͜͠͠ủ̴̪̣̃̎͋̿͒̽̑́̅̽̒͠š̴̨͓͚̞͙̝̦͙̼̖̤̳̾͗̔̔͒͋̄̀̚ë̵̵̺̱̤̺͉͉̬͔̟̦́̎̅͗̋͑͗̏̋̄̚͜ ̷̟̞̝̥̬̰̦̬̯͕̙͚͒̑̍̈̈́̑̏̋̋̈́̈̕͘͜͝ͅd̷̢̧̟̳̫̬͕̬͎͗̀̄̔̽͌̅̽́̓͆́̈́̚͘ą̵̣͈͓̬̰̱̈̍̅̏̋̾̋j̷̢̰̥͈̱͚̪̥̠̩͌̿̉ ̵̺͗̾̆͒͝b̷͇̯̺͗͊̽̑á̵̢͔̗̜̬̯͜b̶̡͚̖͕̹͈̦̈́̋̏̽͂͂̅̂͆͘ờ̶̡̛̛̥̖͍̱̺̟̺̤̖̰̪̥͊̑͑̂̈́͒̏̆̍̏͒ͅ ̵̡̯̝̜͎͉̲͈̥̱̙̩͈̔̀̉̕̚͜ģ̷̠̘̩̺̰̍̀̇̆̕l̶̨̠̠̤̮̟̪̳͔̹̉̀͐̔́͂́̊̌̅͘͠a̶̧̛̛͕̞̖̼͆̒̍̇̓̈́̆̉͑͋̆͂͜͜͝v̷͈͓̟̞͙͙̖̭̻̻̗̺̖̠̬͋̉̎̅̈̕ư̷̫,drustvo,2
pomozi kome osim nislija dzvedzas,drustvo,1
tema jaja zamišljam šaku članova učestvuju ovoj temi sede ispred seoske prodavnice praznim gajbama udaraju zidarsko flaša flašom odlaze dublje suštinu tematike nepravedno potcenjena aktivnost srba mislis sokrat postao mudar sticuci diplome smarajuci ljude agori mu daju drahmi bokal vina a zauzvrat im on kaze vrlina,drustvo,1
 drugačije zvuči spomeneš sokrata xxi vek balkanci nemaju privilegiju kulturnofilozofskog centra sveta tada ljubitelji alkohola tuku jeftina pića pričaju lokalnim temama kim koga čime zanimljivo častiti sokrata jednim zaječarcem sesti praznu gajbu zidarskog slušati besedi vanvremenskim temama,drustvo,2
vukajlija jeste pandan matorim polu matorim seljacima svakodnevno okupe nekakvu čeku raspredaju kraja konca čemu stignu bukvalno tim možemo koristimo drugačiji ton bezobrazluk prostog razloga bojazni ćeš dobiti šljagu,drustvo,1
odeša centar sedneš klupu znaš kim dobar a koga zazireš koga smatraš budalom juče ogovarao pošto otišao kući pogledaš komšiji anlaser prdiš politici istoriji sportu nauci kamasutri filozofiji žitu kukuruzu vladarima svetlosti senkei vraćaš kući uzdignute glave znaš pravu em košta otpr ,drustvo,1
hahahahahah istina tvog ugla izgleda lepše,drustvo,2
zamisli situaciju real life vukajlija selo ljudi kom živimo matori prdeži dan visimo nekoj čeki gambi izašao tvorza celt vratio arči švajcarsku penziju zapatu najurili nadrilekarstva bombaš ejdus ti jazamisli ekipu pred nekom poštom čime matori izlapeli pametujemo kojekakvim glupostima pravu večito ostaje pri svom mišljenju klanovi prepirke verbalna prcanja ogovaranja prvog napusti čopor ode prilegne kraj prodje kaizen dvaput nedeljno mahne kola,drustvo,2
kaizene vičeš turu ,drustvo,2
radije isao teferic zavidovice pio pivo nabrojanima a vizija pakla ti vidi,drustvo,1
zamisli situaciju real life vukajlija selo ljudi kom živimo matori prdeži dan visimo nekoj čeki gambi izašao tvorza celt vratio arči švajcarsku penziju zapatu najurili nadrilekarstva bombaš ejdus ti jazamisli ekipu pred nekom poštom čime matori izlapeli pametujemo kojekakvim glupostima pravu večito ostaje pri svom mišljenju klanovi prepirke verbalna prcanja ogovaranja prvog napusti čopor ode prilegne kraj prodje kaizen dvaput nedeljno mahne kola hahahah tome snimi film ajd unesem detalja inače ovi pred prodavnicom sede livadi pored parkirana kola truo crveni opel kadet prikolicom sivi golf podignutim brisačima škoda desnog fara jugić trula višnja pežo pasat b otvorenim gepekom kog dolaze najlepši zvuci sinana sakića južnog vetra unis ponika trulim original gumama naslonjena zatvoren frikom frižider diskusiju prekida kajzen prolazi svojom mečkom plin trubi pozdravi svoj preostali komšiluk a prolasku ide po leba nazad prodavnice javi fejd pomiluje nekog random klinca sedi veli prcaj štogod,drustvo,2
uniks ponika,drustvo,2
kaizen vozio mečku ni selonačelnik nekog citroena eventualno bombaš cuga pred drugom radnjom čekamo šmoklji legne socijala pokrijemo crtu dućanu,drustvo,1
xd xd xd vrh fora d d,drustvo,2
ladno gaće naopako obukao,drustvo,1
 zanimljivo častiti sokrata jednim zaječarcem sesti praznu gajbu zidarskog zidarsko ti dođe pivo limenci lakde sakriti giter,drustvo,1
zidarsko ti dođe pivo limenci lakde sakriti giter httpsvukajlijacomzidarskopivo jeftino pivo flashi l naziv zasluzi skupo pivo pivo limenci pivo l zidarsko pivo pri chijem konzumiranju akcenat baca kvantitet a kvalitet,drustvo,2
deku ladno gaće naopako obukao httpsyoutubehzthzpgjfzct,drustvo,2
e thazz mislio etikete žikine dinastije ukrali kolica pivom dal negde takvo pivo etikete prodaje,drustvo,2
zamisli besmrtan oženjen istom osobomzauvek,drustvo,1
smorilo brt radije birao dug ljudski vek tipa godina proživiš nekom naponu snage tipa stariš pred kraj tipa zadnjih godina vrh,drustvo,2
beskonacnostsve kombinacije svegasto znaci mogao zivis beskonacnopoginuo nekadmoralo desirodices ponovo jednog dana zuris,drustvo,1
 bole im ledja ocekujem besmrtnost moguca napravi covek tj robot lepo nule a ce pokvari brzo cim pravimo zivi zdravo naravno ce zivi godinu duze eto dao vam odgovore zanima npr covek digne polugom mesec,drustvo,2
bole ledja pusenja kurca,drustvo,2
citat smorilo brt radije birao dug ljudski vek tipa godina proživiš nekom naponu snage tipa stariš pred kraj tipa zadnjih godina vrh citat zvuči loše kažu netu godine pronađena besmrtnost doživi pričaće tada događa,drustvo,2
tatic smorilo brt radije birao dug ljudski vek tipa godina proživiš nekom naponu snage tipa stariš pred kraj tipa zadnjih godina vrh citat zvuči loše normalno čovek čukundeda budu iste mladosti budu generacija žive godina a stare godine izuzetkom poslednjih života kažu netu baba vanga predvidela godine pronađena besmrtnost doživi pričaće tada događa,drustvo,2
smorilo brt radije birao dug ljudski vek tipa godina proživiš nekom naponu snage tipa stariš pred kraj tipa zadnjih godina vrh zvuči loše normalno čovek čukundeda budu iste mladosti budu generacija žive godina a stare godine izuzetkom poslednjih života kažu netu baba vanga predvidela godine pronađena besmrtnost doživi pričaće tada događa,drustvo,2
srpski del pijero,drustvo,2
 gori stratimira,drustvo,2
opasan alesandro del piero,drustvo,2
 pronađena besmrtnost,drustvo,2
otvorih ovu temu vidim vi dana jedete pasuљ jedete pasuљ jedete edit možete pisati recepte restorane hrana odlicna,drustvo,2
ja jod rucati postoji tema podto druge strane uopdte interesuje drugi rucati,drustvo,2
vidim ja vukajlija delo masona vatikana prikupљaju podatke srbskom narodu pocevdi dkolu faks idu rade boje papir kojim bridu buљu jedu e neću ti kažem stavid droge ranu kojih izgubim razum glasam cedu žute,drustvo,2
 kaki čvarciuf milinica,drustvo,1
saću otvorim temu koga jebete kačimo slike svojih desnica,drustvo,1
uf cvarci žemo žemo,drustvo,1
ravijojle šumkom nekom bolonjezu ementaler ozgore dizedem mu bananu danasima zamajmunim načisto jeo manijakove čvarke rado ,drustvo,1
sabotirate vučicinu temu prva otvorila ovako ,drustvo,2
al stvarno jebu keve čvarci domaća radinost domaće svinjče komšijin kazan doduše,drustvo,2
integralne štapiće,drustvo,2
a dorucak prvo tema dorucak otvori,drustvo,2
naopako kurde ja suljpa d uf sutra svinjokolj bice sunjkiiislanineeee a cvarcima pricam deda kaze zmare ,drustvo,2
 manijak saundvejv spustim dole trafike kupim bruskete marete voliš saundvejv p,drustvo,1
al stvarno jebu keve čvarci domaća radinost domaće svinjče komšijin kazan doduše kaizen dučini šalju čvarci pvt,drustvo,1
zjuuu smorka izdajoo,drustvo,1
napravimo peticiju dignimo paore viva la cvarak,drustvo,1
a ti uzmi bejk rols uz jogud muslijem naravno ,drustvo,2
mini bejk rols,drustvo,2
jebotedanas najgori obrok zivotua jeo svastaposebno pijanneko testoboze ti saklonimislio sudnji dan sekunde zvakanjaubrzo odustao,drustvo,1
jedem pileće belo upropašćeno pohovano dalje spanać haah kuvano,drustvo,2
kaizen dučini šalju čvarci pvt hotovanje postane mrsnije ikako moguće,drustvo,2
vrlo moguće padne gibanica veceras,drustvo,2
špinatsta dao tanjir normalne klopenajvise žnjijem po fast fudovimapa gladujem kućea trenutno kuće jestive hraneal dobronisam razmaženpa snađem,drustvo,2
pileću supicu pilav klasičan raznog povrća pirinča onako dosta boranije graška paprike luka naravno belog pilećeg uz sira zelenu salatu,drustvo,1
upravo rucavam belo meso boraniju,drustvo,1
natnat usvoji ,drustvo,2
upravo rucavam belo meso boraniju opaaa ti boraniju ja spanać pored belog napredujemo nazad lololo,drustvo,2
 vidrice ,drustvo,1
 niste vi rodbinapa dosli rucaksvi jedete belo pileceko raste drvetuu principusamo ljubomoran,drustvo,2
ma jok kolega deseptikon duče ja jadnici stalno tom belom pilećem zajebavamo dvoje jede najgore bukvalno puta drugo pričali d,drustvo,2
smorkaaaaaaaaaaaaaaaaaaaaaaa d napredujemo nazad tuga d,drustvo,2
 jeftinije bijelo meso svinjetine tih mesa d,drustvo,2
 daju nece trose a bane sestra faksa odma sarma fore,drustvo,1
vidstvarno kolegeja starskrim d svemuljubomoran sammoracu predavanja sasijem pivo iznivelisem,drustvo,2
obriso komentar kazan duradi jeftinije bijelo meso svinjetine tih mesa d e hvaaaaala ti toj informaciji drago štede svojoj voljenoj ćerki e molder frižideru pileći parizer pileća prsa pile p a pileće goveđa supa kesice d otišla mnoooooogo nazad napredovala d vidstvarno kolegeja starskrim d starscreeeeeeeeeaaaaaam uh umlatila am megatron ,drustvo,2
ja cekam preuzmem vlast megatroneonda cu bijem macku p,drustvo,2
e molder frižideru pileći parizer pileća prsa pile p a pileće goveđa supa kesice d otišla mnoooooogo nazad napredovala d ayahahahahah e molderu ja baba dan komsije kupila pilica d juce jeo pile celo rerne,drustvo,1
 ovakvim temama jeboteeeeeeeeeeeeee ,drustvo,2
 krilca cela pojedem koskama d zaboravila predivno,drustvo,1
naopako dokle dodjosmo a pasulj,drustvo,1
nemoj pasulj pominjatikada jednom zakuvadanima robija,drustvo,2
ja trampio svašta čorbas tetovac suvim rebrima ,drustvo,2
pasuљ tetovac made in leskovac,drustvo,2
grah,drustvo,2
 rebarca kolenica sunjkaaaaaaa httpsrbijanatanjirucomwpcontentuploadssrbijanatanjirucorbastpasuljjpg,drustvo,2
suljpa,drustvo,1
trenutno jedem httpmoicvetiruwpcontentuploadskartinkajpg httpagroekonomijawordpresscomtagkivano domace dono rodjak hrvacke seme plasteniku raste problema iako poreklom afrike ukusa kivi a raste krastavac bodlje edit kurcimo napomenem glavno jelo pasulj,drustvo,2
sarmu,drustvo,1
 pasulj dvoprdac,drustvo,2
krompir belim lukom rerni donosi dragi ćevape krompir prilog ,drustvo,2
heheea snimaš snimaš a ,drustvo,1
ma super toza razliku hrpe portugalskih stvari ovu srbi vole jedu isprobao nažem življu svima svidelo ,drustvo,1
pečen rebrasti kumpjer roštiljske kobasice,drustvo,1
moram razočaram stavila bujon sledeći put obećavam ,drustvo,2
 suvo httpsrbovanjenetsitesallmodulessmileyspackssmehuljicipljasgif,drustvo,2
sose voćka deluje manga crtanih sumnjam japanci perverzni ,drustvo,1
ma neeeće dosta ulja lepo ispadne ,drustvo,1
 vode ,drustvo,1
jedem keva raspoložena,drustvo,2
httpwwwpicturevipcomvimagesgdfgkgif,drustvo,2
hahahaha manijace edit sose voćka podseća onu voćku filma put divљinu ,drustvo,2
 suljpa dodzavola ,drustvo,1
vops kasnije tostera no dug dan,drustvo,1
 grah suvim mesom pravo dobar,drustvo,1
